pmid,oddpub_category,text_source,label,access,data_location,accession_or_link,evidence_quote,rationale
38355745,,mineru_md,false_negative,open,4TU.ResearchData,https://doi.org/10.4121/7b45bcc6-686b-404d-a910-13c87156716a.v1,"We provide four types of datasets (available in 4TU.ResearchData at https://doi.org/10.4121/7b45bcc6-686b404d-a910-13c87156716a.v147): national average uWFs for all 175 crops, global gridded pWFs for aggregated crop production, global gridded uWFs, and global gridded CWU.","The authors deposited their newly generated simulation outputs (water footprint and crop water use datasets) in the open repository 4TU.ResearchData with a resolvable DOI, meeting all three open-data criteria, so the detector's negative call is a false negative."
38355867,"re-use, github, unknown/misspecified source",mineru_md,false_negative,open,CoronaNet GitHub repository (raw event dataset with 'collab'/'collab_id' columns) and OpenICPSR COVID-19 Data Repository (taxonomy maps and input/output data of the harmonization process),https://doi.org/10.3886/E195081V2; https://github.com/CoronaNetDataScience/corona_tscs/tree/master/data/CoronaNet,"""We further provide documentation of our methodology and data in the earlier steps of the data harmonization process in an OpenICPSR COVID-19 Data Repository entitled ""CoronaNet COVID-19 Policy Responses: Taxonomy Maps and Data for Data Harmonization."" Interested users can access the taxonomy maps and the input and output data of these taxonomy maps there.""","The paper deposits the newly created harmonized-data products (taxonomy maps plus input/output data from the 8-dataset harmonization effort) in the OpenICPSR repository with a resolvable DOI (10.3886/E195081V2), and also publishes the harmonized CoronaNet event dataset itself on a public GitHub repository, both openly accessible without gating, satisfying all three open-data criteria."
38360806,github,mineru_md,false_negative,open,NASA LPDAAC (Land Processes Distributed Active Archive Center),https://doi.org/10.5067/VIIRS/VNP28C2.002; https://doi.org/10.5067/VIIRS/VJ128C2.002; https://doi.org/10.5067/VIIRS/VNP28C3.002; https://doi.org/10.5067/VIIRS/VJ128C3.002,The 8-day (VNP28C268/VJ128C269) and monthly (VNP28C370/VJ128C371) VIIRS Collection 2 GWR product data for the full mission period are also publicly available at NASA LPDAAC.,"The authors generated the new VIIRS-based Global Water Reservoir product (VNP/VJ1 28C2 and 28C3) and deposited it at NASA LPDAAC with dedicated DOIs (10.5067/VIIRS/...), described as publicly available, satisfying deposit+accession+open-access criteria, so the detector's negative call is a false negative."
38360854,"supplement, re-use, unknown/misspecified source",mineru_md,false_negative,open,U.S. Geological Survey data release (ScienceBase),https://doi.org/10.5066/P9TEBOUR,"Choi, J., Quion, K. M., Reed, A. P. & Harvey, J. W. RiverMET: Workflow and scripts for river metabolism estimation including Illinois River Basin application, 2005 - 2020. U.S. Geological Survey data release https://doi.org/10.5066/P9TEBOUR (2022).","The authors deposited their newly generated river metabolism estimates (GPP, ER, K600 for 17 sites), input files, and scripts as a USGS data release with a resolvable DOI, licensed CC0 1.0 for unrestricted reuse, meeting all three open-data criteria that the detector missed."
38365981,github,mineru_md,non_open_data,reuse_only,"IMAS Data Portal / Australian Ocean Data Network (AODN); underlying source datasets in PANGAEA, SeaBASS, CCHDO, GLODAP, AADC, BCO-DMO, PAL-LTER, CSIRO Marlin, MGDS, etc.",https://doi.org/10.25959/ETRA-4655 (BIO-MATE product); hundreds of third-party accessions/DOIs cited in references 16-506,"""The BIO-MATE aggregate data product9 brings together ship-based data that have been collected by a Principal Investigator (PI), published to a publicly accessible database and re-cited in this data descriptor16–506 ... Downloaded data files, and their amendments used to create the BIO-MATE data product, are not published in BIO-MATE, but are available upon request to the corresponding author.""","This is a data-reformatting/compilation effort that reuses hundreds of pre-existing third-party datasets already published in other repositories (PANGAEA, CCHDO, SeaBASS, GLODAP, AADC, BCO-DMO, PAL-LTER, etc.); the authors generated no new raw biological/physical measurements themselves, and the only files they personally produced (downloaded/amended source files) are explicitly stated to be available only ""upon request,"" so this is a legitimate reuse-only detector negative, not newly generated "
38388559,supplement,mineru_md,false_negative,open,Oak Ridge National Laboratory Distributed Active Archive Center (ORNL DAAC),https://doi.org/10.3334/ORNLDAAC/2136,"The entire dataset is saved in one csv file with data gathered from 2016 to 2021 and is available at the ORNL DAAC data repository https://doi.org/10.3334/ORNLDAAC/2136... This dataset is openly shared, without restriction, in accordance with the Earth Observing System Data and Information System (EOSDIS) Data Use and Citation Policy","The authors deposited their newly generated 15 site-years of ground SIF and vegetation index measurements (a single CSV, 37501 rows x 32 columns) in the ORNL DAAC repository with a resolvable DOI and explicitly state it is openly shared without restriction, so this is a clear false negative."
38388690,github,mineru_md,non_open_data,upon_request_or_restricted,NHS England's Secure Data Environment (SDE) service for England,DARS-NIC-381078-Y9C5K (data access request reference); code at https://github.com/BHFDSC/CCU037_01,"""The de-identified data used in this study were made available to accredited researchers. Those wishing to gain access to the data should contact bhfdsc@hdruk.ac.uk in the first instance.""","The underlying patient-level data are held in a controlled-access Secure Data Environment requiring accreditation/application (not openly accessible with an accession number/DOI), while only the analysis code is openly shared on GitHub, so this is a legitimate detector negative rather than a false negative."
38395957,,mineru_md,false_negative,open,RODARE (Rossendorf Data Repository),https://doi.org/10.14278/RODARE.1435,"Sharma, V., & Yakimovich, A. High-content multi-spectral fuorescence microscopy sample preparation artefacts, RODARE, https:// doi.org/10.14278/RODARE.1435 (2023).","The authors deposited their newly generated multispectral microscopy dataset in the RODARE repository with a resolvable DOI under a CC BY 4.0 open license (also stated in Data Records: ""The dataset is available under Creative Commons Attribution 4.0 International licence and can be obtained from17""), satisfying deposit + accession/DOI + open access, so the detector's negative call is a false negative."
38396055,unknown/misspecified source,mineru_md,false_negative,open,iDiv biodiversity data portal,https://doi.org/10.25829/idiv.3547-rtgq13,"Te dataset is stored as an SQLite database and as csv fles on the iDiv biodiversity data portal, and is available at: https://doi.org/10.25829/idiv.3547-rtgq1337.","The authors digitized and compiled a new database of historical fish stomach-content and benthic survey data and deposited it with a resolvable DOI on the iDiv repository under a CC-BY license, satisfying deposit, accession/DOI, and open-access criteria."
38396146,unknown/misspecified source,mineru_md,false_negative,open,EnviDat,https://doi.org/10.16904/envidat.458,"We deposited our LULC maps25 on EnviDat (https://doi.org/10.16904/envidat.458). Te dataset is composed of a compressed (.zip) fle containing three georeferenced raster fles in the GeoTIFF format with embedded coordinate reference system; a table (comma separated values,.csv) encoding a colour palette for plotting; and the code used to generate the LULC forecasts","The authors deposited their newly generated LULC forecast maps (the core output of this data-descriptor paper) in the EnviDat repository with a resolvable DOI, distinct from the separately noted restricted-access input data used only for the code."
38402251,unknown/misspecified source,mineru_md,false_negative,open,DaRUS (Data Repository of the University of Stuttgart),https://doi.org/10.18419/darus-3558,"The Remote Sensing-based Extension for the GRDC (RSEG) data set20 is freely available in the form of a NetCDF file on DaRUS, the Data Repository of the University of Stuttgart (https://doi.org/10.18419/darus-3558). The data sets are available under the Creative Commons License: CC BY 4.0.","The authors deposited their newly generated RSEG discharge dataset (and MATLAB source code) in the DaRUS institutional repository with a resolvable DOI under an open CC BY 4.0 license, meeting all three open-data criteria, so the detector's negative call is a false negative."
38402264,unknown/misspecified source,mineru_md,false_negative,open,Mendeley Data,https://doi.org/10.17632/gpm9rvtnpr,"In a summary NetCDF data file stored in Mendeley repository34, we record the global mean values, as well as other summaries of the kernels... The datasets contain the multi-year averaged monthly mean spectral kernel of TOA, surface and atmosphere for surface temperature, air temperature, surface albedo and water vapor (LW and SW), as well as program scripts exemplifying their use, are available at Huang and Huang34. [Ref 34: Huang, H. & Huang, Y. Data for ""Spectrally decomposed radiative kernels","The authors generated a new spectral radiative kernel dataset (their own computed product, not merely reused ERA5 input) and deposited it in the Mendeley Data repository with a resolvable DOI that is openly accessible, satisfying all three open-data criteria despite the detector's miss."
